"RED LINE TO LAMBERT AIRPORT TERMINAL #1","CORTEX METROLINK STATION",CC0033,2,21,04:21:00,04:21:00,2
"BLUE LINE TO SHREWSBURY LANSDOWNE I-44","CORTEX METROLINK STATION",333399,2,21,04:31:00,04:31:00,2
"RED LINE TO LAMBERT AIRPORT TERMINAL #1","CORTEX METROLINK STATION",CC0033,2,21,04:44:00,04:44:00,2
"BLUE LINE TO SHREWSBURY LANSDOWNE I-44","CORTEX METROLINK STATION",333399,2,21,04:54:00,04:54:00,2
"RED LINE TO LAMBERT AIRPORT TERMINAL #1","CORTEX METROLINK STATION",CC0033,2,21,04:59:00,04:59:00,2
"BLUE LINE TO SHREWSBURY LANSDOWNE I-44","CORTEX METROLINK STATION",333399,2,21,05:03:00,05:03:00,2
"RED LINE TO LAMBERT AIRPORT TERMINAL #1","CORTEX METROLINK STATION",CC0033,2,21,05:17:00,05:17:00,2
"RED LINE TO SHILOH SCOTT","CORTEX METROLINK STATION",CC0033,2,20,05:19:00,05:19:00,2
"BLUE LINE TO SHREWSBURY LANSDOWNE I-44","CORTEX METROLINK STATION",333399,2,21,05:22:00,05:22:00,2
"BLUE LINE TO FAIRVIEW HEIGHTS","CORTEX METROLINK STATION",333399,2,20,05:30:00,05:30:00,2
"RED LINE TO LAMBERT AIRPORT TERMINAL #1","CORTEX METROLINK STATION",CC0033,2,21,05:33:00,05:33:00,2
"RED LINE TO SHILOH SCOTT","CORTEX METROLINK STATION",CC0033,2,20,05:39:00,05:39:00,2
"BLUE LINE TO SHREWSBURY LANSDOWNE I-44","CORTEX METROLINK STATION",333399,2,21,05:42:00,05:42:00,2
"BLUE LINE TO FAIRVIEW HEIGHTS","CORTEX METROLINK STATION",333399,2,20,05:50:00,05:50:00,2
"RED LINE TO LAMBERT AIRPORT TERMINAL #1","CORTEX METROLINK STATION",CC0033,2,21,05:53:00,05:53:00,2
"RED LINE TO SHILOH SCOTT","CORTEX METROLINK STATION",CC0033,2,20,05:59:00,05:59:00,2
"BLUE LINE TO SHREWSBURY LANSDOWNE I-44","CORTEX METROLINK STATION",333399,2,21,06:02:00,06:02:00,2
"BLUE LINE TO FAIRVIEW HEIGHTS","CORTEX METROLINK STATION",333399,2,20,06:10:00,06:10:00,2
"RED LINE TO LAMBERT AIRPORT TERMINAL #1","CORTEX METROLINK STATION",CC0033,2,21,06:13:00,06:13:00,2
"RED LINE TO SHILOH SCOTT","CORTEX METROLINK STATION",CC0033,2,20,06:19:00,06:19:00,2
"BLUE LINE TO SHREWSBURY LANSDOWNE I-44","CORTEX METROLINK STATION",333399,2,21,06:22:00,06:22:00,2
"BLUE LINE TO FAIRVIEW HEIGHTS","CORTEX METROLINK STATION",333399,2,20,06:30:00,06:30:00,2
"RED LINE TO LAMBERT AIRPORT TERMINAL #1","CORTEX METROLINK STATION",CC0033,2,21,06:33:00,06:33:00,2
"RED LINE TO SHILOH SCOTT","CORTEX METROLINK STATION",CC0033,2,20,06:39:00,06:39:00,2
"BLUE LINE TO SHREWSBURY LANSDOWNE I-44","CORTEX METROLINK STATION",333399,2,21,06:42:00,06:42:00,2
"BLUE LINE TO FAIRVIEW HEIGHTS","CORTEX METROLINK STATION",333399,2,20,06:50:00,06:50:00,2
"RED LINE TO LAMBERT AIRPORT TERMINAL #1","CORTEX METROLINK STATION",CC0033,2,21,06:53:00,06:53:00,2
"RED LINE TO SHILOH SCOTT","CORTEX METROLINK STATION",CC0033,2,20,06:59:00,06:59:00,2
"BLUE LINE TO SHREWSBURY LANSDOWNE I-44","CORTEX METROLINK STATION",333399,2,21,07:02:00,07:02:00,2
"BLUE LINE TO FAIRVIEW HEIGHTS","CORTEX METROLINK STATION",333399,2,20,07:10:00,07:10:00,2
"RED LINE TO LAMBERT AIRPORT TERMINAL #1","CORTEX METROLINK STATION",CC0033,2,21,07:13:00,07:13:00,2
"RED LINE TO SHILOH SCOTT","CORTEX METROLINK STATION",CC0033,2,20,07:19:00,07:19:00,2
"BLUE LINE TO SHREWSBURY LANSDOWNE I-44","CORTEX METROLINK STATION",333399,2,21,07:22:00,07:22:00,2
"BLUE LINE TO FAIRVIEW HEIGHTS","CORTEX METROLINK STATION",333399,2,20,07:30:00,07:30:00,2
"RED LINE TO LAMBERT AIRPORT TERMINAL #1","CORTEX METROLINK STATION",CC0033,2,21,07:33:00,07:33:00,2
"RED LINE TO SHILOH SCOTT","CORTEX METROLINK STATION",CC0033,2,20,07:39:00,07:39:00,2
"BLUE LINE TO SHREWSBURY LANSDOWNE I-44","CORTEX METROLINK STATION",333399,2,21,07:42:00,07:42:00,2
"BLUE LINE TO FAIRVIEW HEIGHTS","CORTEX METROLINK STATION",333399,2,20,07:50:00,07:50:00,2
"RED LINE TO LAMBERT AIRPORT TERMINAL #1","CORTEX METROLINK STATION",CC0033,2,21,07:53:00,07:53:00,2
"RED LINE TO SHILOH SCOTT","CORTEX METROLINK STATION",CC0033,2,20,07:59:00,07:59:00,2
"BLUE LINE TO SHREWSBURY LANSDOWNE I-44","CORTEX METROLINK STATION",333399,2,21,08:02:00,08:02:00,2
"BLUE LINE TO FAIRVIEW HEIGHTS","CORTEX METROLINK STATION",333399,2,20,08:10:00,08:10:00,2
"RED LINE TO LAMBERT AIRPORT TERMINAL #1","CORTEX METROLINK STATION",CC0033,2,21,08:13:00,08:13:00,2
"RED LINE TO SHILOH SCOTT","CORTEX METROLINK STATION",CC0033,2,20,08:19:00,08:19:00,2
"BLUE LINE TO SHREWSBURY LANSDOWNE I-44","CORTEX METROLINK STATION",333399,2,21,08:22:00,08:22:00,2
"BLUE LINE TO FAIRVIEW HEIGHTS","CORTEX METROLINK STATION",333399,2,20,08:30:00,08:30:00,2
"RED LINE TO LAMBERT AIRPORT TERMINAL #1","CORTEX METROLINK STATION",CC0033,2,21,08:33:00,08:33:00,2
"RED LINE TO SHILOH SCOTT","CORTEX METROLINK STATION",CC0033,2,20,08:39:00,08:39:00,2
"BLUE LINE TO SHREWSBURY LANSDOWNE I-44","CORTEX METROLINK STATION",333399,2,21,08:42:00,08:42:00,2
"BLUE LINE TO FAIRVIEW HEIGHTS","CORTEX METROLINK STATION",333399,2,20,08:50:00,08:50:00,2
"RED LINE TO LAMBERT AIRPORT TERMINAL #1","CORTEX METROLINK STATION",CC0033,2,21,08:53:00,08:53:00,2
"RED LINE TO SHILOH SCOTT","CORTEX METROLINK STATION",CC0033,2,20,08:59:00,08:59:00,2
"BLUE LINE TO SHREWSBURY LANSDOWNE I-44","CORTEX METROLINK STATION",333399,2,21,09:02:00,09:02:00,2
"BLUE LINE TO FAIRVIEW HEIGHTS","CORTEX METROLINK STATION",333399,2,20,09:10:00,09:10:00,2
"RED LINE TO LAMBERT AIRPORT TERMINAL #1","CORTEX METROLINK STATION",CC0033,2,21,09:13:00,09:13:00,2
"RED LINE TO SHILOH SCOTT","CORTEX METROLINK STATION",CC0033,2,20,09:19:00,09:19:00,2
"BLUE LINE TO SHREWSBURY LANSDOWNE I-44","CORTEX METROLINK STATION",333399,2,21,09:22:00,09:22:00,2
"BLUE LINE TO FAIRVIEW HEIGHTS","CORTEX METROLINK STATION",333399,2,20,09:30:00,09:30:00,2
"RED LINE TO LAMBERT AIRPORT TERMINAL #1","CORTEX METROLINK STATION",CC0033,2,21,09:33:00,09:33:00,2
"RED LINE TO SHILOH SCOTT","CORTEX METROLINK STATION",CC0033,2,20,09:39:00,09:39:00,2
"BLUE LINE TO SHREWSBURY LANSDOWNE I-44","CORTEX METROLINK STATION",333399,2,21,09:42:00,09:42:00,2
"BLUE LINE TO FAIRVIEW HEIGHTS","CORTEX METROLINK STATION",333399,2,20,09:50:00,09:50:00,2
"RED LINE TO LAMBERT AIRPORT TERMINAL #1","CORTEX METROLINK STATION",CC0033,2,21,09:53:00,09:53:00,2
"RED LINE TO SHILOH SCOTT","CORTEX METROLINK STATION",CC0033,2,20,09:59:00,09:59:00,2
