route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible
18298,3,3081766,TO SHREWSBURY I-44 TC,0,65164,111361,1
18298,3,3081767,TO SHREWSBURY I-44 TC,0,65162,111361,1
18298,3,3081769,TO SHREWSBURY I-44 TC,0,65166,111361,1
18298,3,3081770,TO SHREWSBURY I-44 TC,0,65166,111361,1
18298,3,3081771,TO SHREWSBURY I-44 TC,0,65167,111361,1
18298,3,3081772,TO SHREWSBURY I-44 TC,0,65166,111361,1
18298,3,3081773,TO SHREWSBURY I-44 TC,0,65167,111361,1
18298,3,3081774,TO SHREWSBURY I-44 TC,0,65165,111361,1
18298,3,3081775,TO SHREWSBURY I-44 TC,0,65164,111361,1
18298,3,3081777,TO SHREWSBURY I-44 TC,0,65161,111361,1
18298,3,3081778,TO SHREWSBURY I-44 TC,0,65163,111361,1
18298,3,3081780,TO SHREWSBURY I-44 TC,0,65161,111361,1
18298,3,3081782,TO SHREWSBURY I-44 TC,0,65162,111361,1
18298,3,3081784,TO SHREWSBURY I-44 TC,0,65161,111361,1
18298,3,3081785,TO SHREWSBURY I-44 TC,0,65166,111361,1
18298,3,3081787,TO SHREWSBURY I-44 TC,0,65164,111361,1
18298,3,3081788,TO SHREWSBURY I-44 TC,0,65161,111361,1
18298,3,3081789,TO RIVERVIEW TC,1,65167,111363,1
18298,3,3081790,TO RIVERVIEW TC,1,65164,111363,1
18298,3,3081792,TO RIVERVIEW TC,1,65165,111363,1
18298,3,3081793,TO RIVERVIEW TC,1,65164,111363,1
18298,3,3081795,TO RIVERVIEW TC,1,65165,111363,1
18298,3,3081796,TO RIVERVIEW TC,1,65164,111363,1
18298,3,3081798,TO RIVERVIEW TC,1,65165,111363,1
18298,3,3081799,TO RIVERVIEW TC,1,65164,111363,1
18298,3,3081801,TO RIVERVIEW TC,1,65161,111363,1
18298,3,3081802,TO RIVERVIEW TC,1,65163,111363,1
18298,3,3081804,TO RIVERVIEW TC,1,65161,111363,1
18298,3,3081805,TO RIVERVIEW TC,1,65162,111363,1
18298,3,3081807,TO RIVERVIEW TC,1,65161,111363,1
18298,3,3081808,TO RIVERVIEW TC,1,65162,111363,1
18298,3,3081809,TO RIVERVIEW TC,1,65167,111363,1
18298,3,3081810,TO RIVERVIEW TC,1,65166,111363,1
18298,3,3081811,TO RIVERVIEW TC,1,65161,111362,1
18298,3,3081812,TO RIVERVIEW TC,1,65166,111363,1
18298,3,3081813,TO RIVERVIEW TC,1,65167,111363,1
18298,3,3081814,TO RIVERVIEW TC,1,65166,111363,1
18298,3,3081815,TO RIVERVIEW TC,1,65167,111363,1
18299,1,3081816,TO CENTRAL WEST END TC,0,65361,111364,1
18299,1,3081817,TO CENTRAL WEST END TC,0,65191,111364,1
18299,1,3081818,TO CENTRAL WEST END TC,0,65191,111364,1
18299,1,3081819,TO CENTRAL WEST END TC,0,65362,111364,1
18299,1,3081820,TO CENTRAL WEST END TC,0,65362,111364,1
18299,1,3081821,TO CENTRAL WEST END TC,0,65362,111364,1
18299,1,3081822,TO CENTRAL WEST END TC,0,65361,111364,1
18299,1,3081823,TO CENTRAL WEST END TC,0,65191,111364,1
18299,1,3081824,TO CENTRAL WEST END TC,0,65361,111364,1
18299,1,3081825,TO CENTRAL WEST END TC,0,65191,111364,1
18299,1,3081826,TO CENTRAL WEST END TC,0,65361,111364,1
18299,1,3081827,TO CENTRAL WEST END TC,0,65191,111364,1
18299,1,3081828,TO CENTRAL WEST END TC,0,65361,111364,1
18299,1,3081829,TO CENTRAL WEST END TC,0,65361,111364,1
18299,1,3081830,TO CENTRAL WEST END TC,0,65191,111364,1
18299,1,3081831,TO CENTRAL WEST END TC,0,65361,111364,1
18299,1,3081832,TO CENTRAL WEST END TC,0,65191,111364,1
18299,1,3081833,TO OFALLON PARK,1,65362,111365,1
18299,1,3081834,TO OFALLON PARK,1,65361,111365,1
18299,1,3081835,TO OFALLON PARK,1,65362,111365,1
18299,1,3081836,TO OFALLON PARK,1,65362,111365,1
18299,1,3081837,TO OFALLON PARK,1,65361,111365,1
18299,1,3081838,TO OFALLON PARK,1,65191,111365,1
18299,1,3081839,TO OFALLON PARK,1,65191,111365,1
18299,1,3081840,TO OFALLON PARK,1,65361,111365,1
18299,1,3081841,TO OFALLON PARK,1,65191,111365,1
18299,1,3081842,TO OFALLON PARK,1,65361,111365,1
18299,1,3081843,TO OFALLON PARK,1,65191,111365,1
18299,1,3081844,TO OFALLON PARK,1,65361,111365,1
18299,1,3081845,TO OFALLON PARK,1,65191,111365,1
18299,1,3081846,TO OFALLON PARK,1,65191,111365,1
18299,1,3081847,TO OFALLON PARK,1,65362,111365,1
18299,1,3081848,TO OFALLON PARK,1,65361,111365,1
18299,1,3081849,TO OFALLON PARK,1,65361,111365,1
18299,1,3081850,TO OFALLON PARK,1,65191,111365,1
18299,2,3090361,TO CENTRAL WEST END TC,0,65361,111364,1
18299,2,3090362,TO CENTRAL WEST END TC,0,65362,111364,1
18299,2,3090363,TO CENTRAL WEST END TC,0,65362,111364,1
18299,2,3090364,TO CENTRAL WEST END TC,0,65363,111364,1
18299,2,3090365,TO CENTRAL WEST END TC,0,65363,111364,1
18299,2,3090366,TO CENTRAL WEST END TC,0,65363,111364,1
18299,2,3090367,TO CENTRAL WEST END TC,0,65363,111364,1
18299,2,3090368,TO CENTRAL WEST END TC,0,65361,111364,1
18299,2,3090369,TO CENTRAL WEST END TC,0,65361,111364,1
18299,2,3090370,TO CENTRAL WEST END TC,0,65361,111364,1
18299,2,3090371,TO OFALLON PARK,1,65361,111365,1
18299,2,3090372,TO OFALLON PARK,1,65361,111365,1
18299,2,3090373,TO OFALLON PARK,1,65363,111365,1
18299,2,3090375,TO OFALLON PARK,1,65361,111365,1
18299,2,3090376,TO OFALLON PARK,1,65361,111365,1
18299,2,3090377,TO OFALLON PARK,1,65362,111365,1
18299,2,3090378,TO OFALLON PARK,1,65362,111365,1
18299,2,3090379,TO OFALLON PARK,1,65363,111365,1
18299,2,3090380,TO OFALLON PARK,1,65363,111365,1
18299,2,3090381,TO OFALLON PARK,1,65363,111365,1
18299,3,3081885,TO CENTRAL WEST END TC,0,65361,111364,1
18299,3,3081887,TO CENTRAL WEST END TC,0,65362,111364,1
18299,3,3081889,TO CENTRAL WEST END TC,0,65362,111364,1
18299,3,3081891,TO CENTRAL WEST END TC,0,65363,111364,1
18299,3,3081892,TO CENTRAL WEST END TC,0,65363,111364,1
18299,3,3081893,TO CENTRAL WEST END TC,0,65363,111364,1
18299,3,3081894,TO CENTRAL WEST END TC,0,65363,111364,1
18299,3,3081897,TO CENTRAL WEST END TC,0,65361,111364,1
18299,3,3081899,TO CENTRAL WEST END TC,0,65361,111364,1
18299,3,3081901,TO CENTRAL WEST END TC,0,65361,111364,1
18299,3,3081902,TO OFALLON PARK,1,65361,111365,1
18299,3,3081904,TO OFALLON PARK,1,65361,111365,1
18299,3,3081905,TO OFALLON PARK,1,65363,111365,1
18299,3,3081908,TO OFALLON PARK,1,65361,111365,1
18299,3,3081910,TO OFALLON PARK,1,65361,111365,1
18299,3,3081912,TO OFALLON PARK,1,65362,111365,1
18299,3,3081914,TO OFALLON PARK,1,65362,111365,1
18299,3,3081916,TO OFALLON PARK,1,65363,111365,1
18299,3,3081917,TO OFALLON PARK,1,65363,111365,1
18299,3,3081918,TO OFALLON PARK,1,65363,111365,1
18300,1,3081919,TO ROCK ROAD TC,0,65202,111366,1
18300,1,3081920,TO ROCK ROAD TC,0,65203,111366,1
18300,1,3081921,TO ROCK ROAD TC,0,65202,111366,1
18300,1,3081922,TO ROCK ROAD TC,0,65203,111366,1
18300,1,3081923,TO ROCK ROAD TC,0,65202,111366,1
18300,1,3081924,TO ROCK ROAD TC,0,65201,111366,1
18300,1,3081925,TO ROCK ROAD TC,0,65202,111366,1
18300,1,3081926,TO ROCK ROAD TC,0,65201,111366,1
18300,1,3081927,TO ROCK ROAD TC,0,65202,111366,1
18300,1,3081928,TO ROCK ROAD TC,0,65201,111366,1
18300,1,3081929,TO ROCK ROAD TC,0,65204,111366,1
18300,1,3081930,TO ROCK ROAD TC,0,65204,111366,1
18300,1,3081931,TO ROCK ROAD TC,0,65204,111366,1
18300,1,3081932,TO ROCK ROAD TC,0,65204,111366,1
18300,1,3081933,TO ROCK ROAD TC,0,65202,111366,1
18300,1,3081934,TO ROCK ROAD TC,0,65203,111366,1
18300,1,3081935,TO ROCK ROAD TC,0,65202,111366,1
18300,1,3081936,TO ROCK ROAD TC,0,65201,111366,1
18300,1,3081937,TO CIVIC CENTER TC,1,65202,111368,1
18300,1,3081938,TO CIVIC CENTER TC,1,65201,111368,1
18300,1,3081939,TO CIVIC CENTER TC,1,65202,111368,1
18300,1,3081940,TO CIVIC CENTER TC,1,65204,111368,1
18300,1,3081941,TO CIVIC CENTER TC,1,65204,111368,1
18300,1,3081942,TO CIVIC CENTER TC,1,65204,111368,1
18300,1,3081943,TO CIVIC CENTER TC,1,65203,111368,1
18300,1,3081944,TO CIVIC CENTER TC,1,65202,111368,1
18300,1,3081945,TO CIVIC CENTER TC,1,65203,111368,1
18300,1,3081946,TO CIVIC CENTER TC,1,65202,111368,1
18300,1,3081947,TO CIVIC CENTER TC,1,65203,111368,1
18300,1,3081948,TO CIVIC CENTER TC,1,65202,111368,1
18300,1,3081949,TO CIVIC CENTER TC,1,65203,111368,1
18300,1,3081950,TO CIVIC CENTER TC,1,65202,111368,1
18300,1,3081951,TO CIVIC CENTER TC,1,65201,111368,1
18300,1,3081952,TO CIVIC CENTER TC,1,65202,111368,1
18300,1,3081953,TO CIVIC CENTER TC,1,65201,111368,1
18300,2,3090340,TO ROCK ROAD TC,0,65202,111366,1
18300,2,3090341,TO ROCK ROAD TC,0,65202,111366,1
18300,2,3090342,TO ROCK ROAD TC,0,65201,111366,1
18300,2,3090343,TO ROCK ROAD TC,0,65201,111366,1
18300,2,3090344,TO ROCK ROAD TC,0,65201,111366,1
18300,2,3090345,TO ROCK ROAD TC,0,65203,111366,1
18300,2,3090346,TO ROCK ROAD TC,0,65203,111366,1
18300,2,3090347,TO ROCK ROAD TC,0,65203,111366,1
18300,2,3090348,TO ROCK ROAD TC,0,65203,111366,1
18300,2,3090349,TO ROCK ROAD TC,0,65202,111366,1
18300,2,3090350,TO ROCK ROAD TC,0,65201,111366,1
18300,2,3090351,TO CIVIC CENTER TC,1,65201,111368,1
18300,2,3090352,TO CIVIC CENTER TC,1,65203,111368,1
18300,2,3090353,TO CIVIC CENTER TC,1,65203,111368,1
18300,2,3090354,TO CIVIC CENTER TC,1,65203,111368,1
18300,2,3090355,TO CIVIC CENTER TC,1,65202,111368,1
18300,2,3090356,TO CIVIC CENTER TC,1,65202,111368,1
18300,2,3090357,TO CIVIC CENTER TC,1,65202,111368,1
18300,2,3090358,TO CIVIC CENTER TC,1,65202,111368,1
18300,2,3090359,TO CIVIC CENTER TC,1,65201,111368,1
18300,2,3090360,TO CIVIC CENTER TC,1,65201,111368,1
18300,3,3081990,TO ROCK ROAD TC,0,65202,111366,1
18300,3,3081992,TO ROCK ROAD TC,0,65202,111366,1
18300,3,3081994,TO ROCK ROAD TC,0,65201,111366,1
18300,3,3081996,TO ROCK ROAD TC,0,65201,111366,1
18300,3,3081998,TO ROCK ROAD TC,0,65201,111366,1
18300,3,3081999,TO ROCK ROAD TC,0,65203,111366,1
18300,3,3082000,TO ROCK ROAD TC,0,65203,111366,1
18300,3,3082001,TO ROCK ROAD TC,0,65203,111366,1
18300,3,3082002,TO ROCK ROAD TC,0,65203,111366,1
18300,3,3082004,TO ROCK ROAD TC,0,65202,111366,1
18300,3,3082006,TO ROCK ROAD TC,0,65201,111366,1
18300,3,3082008,TO CIVIC CENTER TC,1,65201,111368,1
18300,3,3082010,TO CIVIC CENTER TC,1,65203,111368,1
18300,3,3082011,TO CIVIC CENTER TC,1,65203,111368,1
18300,3,3082012,TO CIVIC CENTER TC,1,65203,111368,1
18300,3,3082013,TO CIVIC CENTER TC,1,65202,111368,1
18300,3,3082015,TO CIVIC CENTER TC,1,65202,111368,1
18300,3,3082017,TO CIVIC CENTER TC,1,65202,111368,1
18300,3,3082019,TO CIVIC CENTER TC,1,65202,111368,1
18300,3,3082021,TO CIVIC CENTER TC,1,65201,111368,1
18300,3,3082023,TO CIVIC CENTER TC,1,65201,111368,1
18301,1,3082024,TO SHREWSBURY I-44 TC,0,62222,111369,1
18301,1,3082025,TO SHREWSBURY I-44 TC,0,62221,111369,1
18301,1,3082026,TO SHREWSBURY I-44 TC,0,62225,111369,1
18301,1,3082027,TO SHREWSBURY I-44 TC,0,62221,111369,1
18301,1,3082028,TO SHREWSBURY I-44 TC,0,62226,111369,1
18301,1,3082029,TO SHREWSBURY I-44 TC,0,62226,111369,1
18301,1,3082030,TO SHREWSBURY I-44 TC,0,62226,111369,1
18301,1,3082031,TO SHREWSBURY I-44 TC,0,62226,111369,1
18301,1,3082032,TO SHREWSBURY I-44 TC,0,62226,111369,1
18301,1,3082033,TO SHREWSBURY I-44 TC,0,62225,111369,1
18301,1,3082034,TO SHREWSBURY I-44 TC,0,62226,111369,1
18301,1,3082035,TO SHREWSBURY I-44 TC,0,62226,111369,1
18301,1,3082036,TO SHREWSBURY I-44 TC,0,62225,111369,1
18301,1,3082037,TO SHREWSBURY I-44 TC,0,62223,111369,1
18301,1,3082038,TO SHREWSBURY I-44 TC,0,62225,111369,1
18301,1,3082039,TO SHREWSBURY I-44 TC,0,62223,111369,1
18301,1,3082040,TO SHREWSBURY I-44 TC,0,62224,111369,1
18301,1,3082041,TO SHREWSBURY I-44 TC,0,62223,111369,1
18301,1,3082042,TO SHREWSBURY I-44 TC,0,62222,111369,1
18301,1,3082043,TO SHREWSBURY I-44 TC,0,62221,111369,1
18301,1,3082044,TO SHREWSBURY I-44 TC,0,62222,111369,1
18301,1,3082045,TO SHREWSBURY I-44 TC,0,62221,111369,1
18301,1,3082046,TO SHREWSBURY I-44 TC,0,62222,111369,1
18301,1,3082047,TO SHREWSBURY I-44 TC,0,62221,111369,1
18301,1,3082048,TO SHREWSBURY I-44 TC,0,62222,111369,1
18301,1,3082049,TO SHREWSBURY I-44 TC,0,62221,111369,1
18301,1,3082050,TO SHREWSBURY I-44 TC,0,62222,111369,1
18301,1,3082051,TO STLCC MERAMEC,1,62222,111370,1
18301,1,3082052,TO STLCC MERAMEC,1,62221,111370,1
18301,1,3082053,TO STLCC MERAMEC,1,62221,111370,1
18301,1,3082054,TO STLCC MERAMEC,1,62222,111370,1
18301,1,3082055,TO STLCC MERAMEC,1,62222,111370,1
18301,1,3082056,TO STLCC MERAMEC,1,62221,111370,1
18301,1,3082057,TO STLCC MERAMEC,1,62225,111370,1
18301,1,3082058,TO STLCC MERAMEC,1,62226,111370,1
18301,1,3082059,TO STLCC MERAMEC,1,62226,111370,1
18301,1,3082060,TO STLCC MERAMEC,1,62226,111370,1
18301,1,3082061,TO STLCC MERAMEC,1,62226,111370,1
18301,1,3082062,TO STLCC MERAMEC,1,62226,111370,1
18301,1,3082063,TO STLCC MERAMEC,1,62226,111370,1
18301,1,3082064,TO STLCC MERAMEC,1,62225,111370,1
18301,1,3082065,TO STLCC MERAMEC,1,62226,111370,1
18301,1,3082066,TO STLCC MERAMEC,1,62226,111370,1
18301,1,3082067,TO STLCC MERAMEC,1,62225,111370,1
18301,1,3082068,TO STLCC MERAMEC,1,62223,111370,1
18301,1,3082069,TO STLCC MERAMEC,1,62225,111370,1
18301,1,3082070,TO STLCC MERAMEC,1,62223,111370,1
18301,1,3082071,TO STLCC MERAMEC,1,62224,111370,1
18301,1,3082072,TO STLCC MERAMEC,1,62223,111370,1
18301,1,3082073,TO STLCC MERAMEC,1,62222,111370,1
18301,1,3082074,TO STLCC MERAMEC,1,62221,111370,1
18301,1,3082075,TO STLCC MERAMEC,1,62222,111370,1
18301,1,3082076,TO STLCC MERAMEC,1,62221,111370,1
18301,1,3082077,TO STLCC MERAMEC,1,62222,111370,1
18301,2,3089886,TO SHREWSBURY I-44 TC,0,62223,111369,1
18301,2,3089887,TO SHREWSBURY I-44 TC,0,62236,111369,1
18301,2,3089888,TO SHREWSBURY I-44 TC,0,62222,111369,1
18301,2,3089889,TO SHREWSBURY I-44 TC,0,62237,111369,1
18301,2,3089890,TO SHREWSBURY I-44 TC,0,62223,111369,1
18301,2,3089891,TO SHREWSBURY I-44 TC,0,62223,111369,1
18301,2,3089892,TO SHREWSBURY I-44 TC,0,62223,111369,1
18301,2,3089893,TO SHREWSBURY I-44 TC,0,62223,111369,1
18301,2,3089894,TO SHREWSBURY I-44 TC,0,62222,111369,1
18301,2,3089895,TO SHREWSBURY I-44 TC,0,62236,111369,1
18301,2,3089896,TO SHREWSBURY I-44 TC,0,62237,111369,1
18301,2,3089897,TO SHREWSBURY I-44 TC,0,62221,111369,1
18301,2,3089898,TO SHREWSBURY I-44 TC,0,62231,111369,1
18301,2,3089899,TO SHREWSBURY I-44 TC,0,62232,111369,1
18301,2,3089900,TO SHREWSBURY I-44 TC,0,62221,111369,1
18301,2,3089901,TO SHREWSBURY I-44 TC,0,62231,111369,1
18301,2,3089902,TO SHREWSBURY I-44 TC,0,62234,111369,1
18301,2,3089903,TO SHREWSBURY I-44 TC,0,62222,111369,1
18301,2,3089904,TO SHREWSBURY I-44 TC,0,62222,111369,1
18301,2,3089905,TO STLCC MERAMEC,1,62232,111370,1
18301,2,3089906,TO STLCC MERAMEC,1,62221,111370,1
18301,2,3089907,TO STLCC MERAMEC,1,62231,111370,1
18301,2,3089908,TO STLCC MERAMEC,1,62234,111370,1
18301,2,3089909,TO STLCC MERAMEC,1,62222,111370,1
18301,2,3089910,TO STLCC MERAMEC,1,62222,111370,1
18301,2,3089911,TO STLCC MERAMEC,1,62222,111370,1
18301,2,3089912,TO STLCC MERAMEC,1,62236,111370,1
18301,2,3089913,TO STLCC MERAMEC,1,62237,111370,1
18301,2,3089914,TO STLCC MERAMEC,1,62222,111370,1
18301,2,3089915,TO STLCC MERAMEC,1,62236,111370,1
18301,2,3089916,TO STLCC MERAMEC,1,62223,111370,1
18301,2,3089917,TO STLCC MERAMEC,1,62237,111370,1
18301,2,3089918,TO STLCC MERAMEC,1,62223,111370,1
18301,2,3089919,TO STLCC MERAMEC,1,62223,111370,1
18301,2,3089920,TO STLCC MERAMEC,1,62223,111370,1
18301,2,3089921,TO STLCC MERAMEC,1,62223,111370,1
18301,2,3089922,TO STLCC MERAMEC,1,62223,111370,1
18301,2,3089923,TO STLCC MERAMEC,1,62231,111370,1
18301,3,3082116,TO SHREWSBURY I-44 TC,0,62223,111369,1
18301,3,3082117,TO SHREWSBURY I-44 TC,0,62235,111369,1
18301,3,3082118,TO SHREWSBURY I-44 TC,0,62222,111369,1
18301,3,3082119,TO SHREWSBURY I-44 TC,0,62236,111369,1
18301,3,3082120,TO SHREWSBURY I-44 TC,0,62223,111369,1
18301,3,3082121,TO SHREWSBURY I-44 TC,0,62223,111369,1
18301,3,3082122,TO SHREWSBURY I-44 TC,0,62223,111369,1
18301,3,3082123,TO SHREWSBURY I-44 TC,0,62223,111369,1
18301,3,3082124,TO SHREWSBURY I-44 TC,0,62222,111369,1
18301,3,3082125,TO SHREWSBURY I-44 TC,0,62235,111369,1
18301,3,3082126,TO SHREWSBURY I-44 TC,0,62236,111369,1
18301,3,3082127,TO SHREWSBURY I-44 TC,0,62221,111369,1
18301,3,3082128,TO SHREWSBURY I-44 TC,0,62231,111369,1
18301,3,3082129,TO SHREWSBURY I-44 TC,0,62232,111369,1
18301,3,3082130,TO SHREWSBURY I-44 TC,0,62221,111369,1
18301,3,3082131,TO SHREWSBURY I-44 TC,0,62231,111369,1
18301,3,3082132,TO SHREWSBURY I-44 TC,0,62234,111369,1
18301,3,3082133,TO SHREWSBURY I-44 TC,0,62222,111369,1
18301,3,3082134,TO SHREWSBURY I-44 TC,0,62222,111369,1
18301,3,3082135,TO STLCC MERAMEC,1,62232,111370,1
18301,3,3082136,TO STLCC MERAMEC,1,62221,111370,1
18301,3,3082137,TO STLCC MERAMEC,1,62231,111370,1
18301,3,3082138,TO STLCC MERAMEC,1,62234,111370,1
18301,3,3082139,TO STLCC MERAMEC,1,62222,111370,1
18301,3,3082140,TO STLCC MERAMEC,1,62222,111370,1
18301,3,3082141,TO STLCC MERAMEC,1,62222,111370,1
18301,3,3082142,TO STLCC MERAMEC,1,62235,111370,1
18301,3,3082143,TO STLCC MERAMEC,1,62236,111370,1
18301,3,3082144,TO STLCC MERAMEC,1,62222,111370,1
18301,3,3082145,TO STLCC MERAMEC,1,62235,111370,1
18301,3,3082146,TO STLCC MERAMEC,1,62223,111370,1
18301,3,3082147,TO STLCC MERAMEC,1,62236,111370,1
18301,3,3082148,TO STLCC MERAMEC,1,62223,111370,1
18301,3,3082149,TO STLCC MERAMEC,1,62223,111370,1
18301,3,3082150,TO STLCC MERAMEC,1,62223,111370,1
18301,3,3082151,TO STLCC MERAMEC,1,62223,111370,1
18301,3,3082152,TO STLCC MERAMEC,1,62223,111370,1
18301,3,3082153,TO STLCC MERAMEC,1,62231,111370,1
18302,1,3082154,TO CIVIC CENTER TC,0,62234,111372,1
18302,1,3082155,TO CIVIC CENTER TC,0,62235,111372,1
18302,1,3082156,TO CIVIC CENTER TC,0,62234,111372,1
18302,1,3082157,TO CIVIC CENTER TC,0,62235,111372,1
18302,1,3082158,TO CIVIC CENTER TC,0,62234,111372,1
18302,1,3082159,TO CIVIC CENTER TC,0,62235,111372,1
18302,1,3082160,TO CIVIC CENTER TC,0,62231,111372,1
18302,1,3082161,TO CIVIC CENTER TC,0,62232,111372,1
18302,1,3082162,TO CIVIC CENTER TC,0,62232,111372,1
18302,1,3082163,TO CIVIC CENTER TC,0,62231,111372,1
18302,1,3082164,TO CIVIC CENTER TC,0,62232,111372,1
18302,1,3082165,TO CIVIC CENTER TC,0,62231,111372,1
18302,1,3082166,TO CIVIC CENTER TC,0,62232,111372,1
18302,1,3082167,TO CIVIC CENTER TC,0,62233,111372,1
18302,1,3082168,TO CIVIC CENTER TC,0,62234,111372,1
18302,1,3082169,TO CIVIC CENTER TC,0,62235,111372,1
18302,1,3082170,TO SHREWSBURY I-44 TC,1,62232,111373,1
18302,1,3082171,TO SHREWSBURY I-44 TC,1,62231,111373,1
18302,1,3082172,TO SHREWSBURY I-44 TC,1,62232,111373,1
18302,1,3082173,TO SHREWSBURY I-44 TC,1,62231,111373,1
18302,1,3082174,TO SHREWSBURY I-44 TC,1,62232,111373,1
18302,1,3082175,TO SHREWSBURY I-44 TC,1,62231,111373,1
18302,1,3082176,TO SHREWSBURY I-44 TC,1,62232,111373,1
18302,1,3082177,TO SHREWSBURY I-44 TC,1,62233,111373,1
18302,1,3082178,TO SHREWSBURY I-44 TC,1,62234,111373,1
18302,1,3082179,TO SHREWSBURY I-44 TC,1,62235,111373,1
18302,1,3082180,TO SHREWSBURY I-44 TC,1,62234,111373,1
18302,1,3082181,TO SHREWSBURY I-44 TC,1,62235,111373,1
18302,1,3082182,TO SHREWSBURY I-44 TC,1,62234,111373,1
18302,1,3082183,TO SHREWSBURY I-44 TC,1,62235,111373,1
18302,1,3082184,TO SHREWSBURY I-44 TC,1,62234,111373,1
18302,1,3082185,TO SHREWSBURY I-44 TC,1,62235,111373,1
18302,1,3082186,TO SHREWSBURY I-44 TC,1,62231,111373,1
18302,2,3089854,TO CIVIC CENTER TC,0,62222,111372,1
18302,2,3089855,TO CIVIC CENTER TC,0,62236,111372,1
18302,2,3089856,TO CIVIC CENTER TC,0,62237,111372,1
18302,2,3089857,TO CIVIC CENTER TC,0,62223,111372,1
18302,2,3089858,TO CIVIC CENTER TC,0,62236,111372,1
18302,2,3089859,TO CIVIC CENTER TC,0,62237,111372,1
18302,2,3089860,TO CIVIC CENTER TC,0,62232,111372,1
18302,2,3089861,TO CIVIC CENTER TC,0,62231,111372,1
18302,2,3089862,TO CIVIC CENTER TC,0,62221,111372,1
18302,2,3089863,TO CIVIC CENTER TC,0,62231,111372,1
18302,2,3089864,TO CIVIC CENTER TC,0,62233,111372,1
18302,2,3089865,TO CIVIC CENTER TC,0,62221,111372,1
18302,2,3089866,TO CIVIC CENTER TC,0,62231,111372,1
18302,2,3089867,TO CIVIC CENTER TC,0,62235,111372,1
18302,2,3089868,TO CIVIC CENTER TC,0,62236,111372,1
18302,2,3089869,TO CIVIC CENTER TC,0,62237,111372,1
18302,2,3089870,TO SHREWSBURY I-44 TC,1,62231,111373,1
18302,2,3089871,TO SHREWSBURY I-44 TC,1,62235,111373,1
18302,2,3089872,TO SHREWSBURY I-44 TC,1,62236,111373,1
18302,2,3089873,TO SHREWSBURY I-44 TC,1,62237,111373,1
18302,2,3089874,TO SHREWSBURY I-44 TC,1,62222,111373,1
18302,2,3089875,TO SHREWSBURY I-44 TC,1,62236,111373,1
18302,2,3089876,TO SHREWSBURY I-44 TC,1,62237,111373,1
18302,2,3089877,TO SHREWSBURY I-44 TC,1,62223,111373,1
18302,2,3089878,TO SHREWSBURY I-44 TC,1,62237,111373,1
18302,2,3089879,TO SHREWSBURY I-44 TC,1,62236,111373,1
18302,2,3089880,TO SHREWSBURY I-44 TC,1,62231,111373,1
18302,2,3089881,TO SHREWSBURY I-44 TC,1,62232,111373,1
18302,2,3089882,TO SHREWSBURY I-44 TC,1,62221,111373,1
18302,2,3089883,TO SHREWSBURY I-44 TC,1,62231,111373,1
18302,2,3089884,TO SHREWSBURY I-44 TC,1,62233,111373,1
18302,2,3089885,TO SHREWSBURY I-44 TC,1,62222,111373,1
18302,3,3082219,TO CIVIC CENTER TC,0,62222,111372,1
18302,3,3082220,TO CIVIC CENTER TC,0,62235,111372,1
18302,3,3082221,TO CIVIC CENTER TC,0,62236,111372,1
18302,3,3082222,TO CIVIC CENTER TC,0,62223,111372,1
18302,3,3082223,TO CIVIC CENTER TC,0,62235,111372,1
18302,3,3082224,TO CIVIC CENTER TC,0,62236,111372,1
18302,3,3082225,TO CIVIC CENTER TC,0,62232,111372,1
18302,3,3082226,TO CIVIC CENTER TC,0,62231,111372,1
18302,3,3082227,TO CIVIC CENTER TC,0,62221,111372,1
18302,3,3082228,TO CIVIC CENTER TC,0,62231,111372,1
18302,3,3082229,TO CIVIC CENTER TC,0,62233,111372,1
18302,3,3082230,TO CIVIC CENTER TC,0,62221,111372,1
18302,3,3082231,TO CIVIC CENTER TC,0,62231,111372,1
18302,3,3082232,TO CIVIC CENTER TC,0,62234,111372,1
18302,3,3082233,TO CIVIC CENTER TC,0,62235,111372,1
18302,3,3082234,TO CIVIC CENTER TC,0,62236,111372,1
18302,3,3082235,TO SHREWSBURY I-44 TC,1,62231,111373,1
18302,3,3082236,TO SHREWSBURY I-44 TC,1,62234,111373,1
18302,3,3082237,TO SHREWSBURY I-44 TC,1,62235,111373,1
18302,3,3082238,TO SHREWSBURY I-44 TC,1,62236,111373,1
18302,3,3082239,TO SHREWSBURY I-44 TC,1,62222,111373,1
18302,3,3082240,TO SHREWSBURY I-44 TC,1,62235,111373,1
18302,3,3082241,TO SHREWSBURY I-44 TC,1,62236,111373,1
18302,3,3082242,TO SHREWSBURY I-44 TC,1,62223,111373,1
18302,3,3082243,TO SHREWSBURY I-44 TC,1,62236,111373,1
18302,3,3082244,TO SHREWSBURY I-44 TC,1,62235,111373,1
18302,3,3082245,TO SHREWSBURY I-44 TC,1,62231,111373,1
18302,3,3082246,TO SHREWSBURY I-44 TC,1,62232,111373,1
18302,3,3082247,TO SHREWSBURY I-44 TC,1,62221,111373,1
18302,3,3082248,TO SHREWSBURY I-44 TC,1,62231,111373,1
18302,3,3082249,TO SHREWSBURY I-44 TC,1,62233,111373,1
18302,3,3082250,TO SHREWSBURY I-44 TC,1,62222,111373,1
